year,iso3,INFRA,INFRA_PC,INFRA_k,HCR,HCR_PC,HCR_k
1998,AGO,-0.4406885506998293,-0.44192757192752785,3,-1.032900978525517,-1.0290446326564895,3
1998,BDI,-0.6237435987025998,-0.625300965761944,4,-0.8999935632726582,-0.9031747019892558,3
1998,BEN,-0.33627361762634805,-0.3364045739881065,4,-0.24886396007410552,-0.2756325290231776,3
1998,BFA,-0.532192214763514,-0.5325005116744176,4,-1.0460897458219842,-1.0586684221491802,3
1998,BWA,0.8258891143769628,0.8265059970253938,4,1.6442221691246908,1.6457578023869397,4
1998,CAF,-0.5986057296541031,-0.6009778879187679,4,-0.7727212894900529,-0.7729690868112584,2
1998,CIV,0.21545712268693393,0.2089686463537172,4,0.22318049101830537,0.1765345246276274,3
1998,CMR,-0.1596018094221111,-0.15537539266386713,4,-0.2465918330059151,-0.24766734153661105,3
1998,COD,-0.6349654962007113,-0.6380028409063746,3,0.11850769342173288,0.1289923155290394,3
1998,COG,-0.3365080479334647,-0.33873244368443195,3,1.01210524861368,1.0055458020702785,4
1998,COM,-0.12121204641574121,-0.11482842450242765,4,-0.08688483061959346,-0.07451009313329052,3
1998,CPV,0.9036380849875211,0.9278450133695428,3,,,1
1998,DJI,0.13780417602565764,0.14773425422738473,4,-1.410979793606692,-1.4060885049899499,3
1998,ERI,-0.2402652487100298,-0.2361105343673052,4,-0.1355121235671489,-0.12638167490049906,3
1998,ETH,-0.5476497257999733,-0.5477597526023812,3,-0.9948226149971595,-0.9988951164538638,3
1998,GAB,0.5359459299704933,0.5279011843607304,3,1.0467891547227797,1.0377844567507069,3
1998,GHA,-0.030621919672633544,-0.03092270922151496,4,0.16844427917781465,0.16396800517718038,3
1998,GIN,-0.4136301569749517,-0.42399884127697074,3,-0.8634307156922164,-0.8729827419703148,4
1998,GMB,0.1415859005308028,0.14142426441979172,4,-0.6781809096030434,-0.6813861829435985,3
1998,GNB,-0.40628054659108975,-0.4035058395218197,3,,,1
1998,GNQ,-0.2581164134789317,-0.2534842407508109,3,,,1
1998,KEN,-0.33329723823404606,-0.33130250928436666,4,0.6350872351587238,0.6348341272562686,2
1998,LBR,-0.5590566128604352,-0.5595065275432479,3,,,1
1998,LSO,-0.058007314838719896,-0.070476854823972,3,0.28345389399982723,0.282770524720073,4
1998,MDG,-0.4630139382593076,-0.4642582795520607,4,0.12638159131505594,0.12970900618800404,2
1998,MLI,-0.5933678966932399,-0.5956347672712495,4,-0.9724042482030875,-0.9877580643381626,4
1998,MOZ,-0.5724683682358193,-0.5744234864395492,4,-1.0101447411081124,-1.0076980673531089,4
1998,MRT,-0.40896478699926647,-0.4058470072295205,3,-0.14556779659383326,-0.18305975221239437,4
1998,MUS,3.166509544910658,3.1683024699347286,4,1.5809714501352103,1.565911231202283,4
1998,MWI,-0.5656617586336435,-0.5697000402850699,4,-0.12531878676217775,-0.0891598834729907,4
1998,NAM,0.796791741254577,0.7892544931011146,4,1.4513680452953204,1.4394609391032622,4
1998,NER,-0.636462023027303,-0.6384373365575663,4,-1.3967465821701266,-1.3926665974656605,3
1998,NGA,-0.21854992534482395,-0.2141716118246771,4,0.1903474476454799,0.1902874934482372,2
1998,RWA,-0.6599206495492781,-0.6640585979254098,4,-0.6263998335462744,-0.6260118332681344,2
1998,SDN,-0.28105750606494456,-0.2787520477453014,4,-0.7895717634939825,-0.7895702737988671,2
1998,SEN,0.06704230051710103,0.0663267079127648,4,-0.48279282988180383,-0.5184450097427139,4
1998,SLE,-0.49422053851958636,-0.49324738217890934,3,-0.534062517348003,-0.533848134064839,2
1998,SOM,-0.5423182194948926,-0.5423932485321776,3,,,0
1998,SSD,,,0,,,0
1998,STP,0.22677233204036798,0.24667222557491822,3,,,1
1998,SWZ,0.2893267269220704,0.2860472508934538,3,0.9547315318534585,0.9386181704972583,4
1998,SYC,3.2584575289006574,3.251762720208727,4,,,1
1998,TCD,-0.7020233026900504,-0.7044254953919414,4,-0.9701322910789439,-0.9686928342410568,3
1998,TGO,-0.16049852328946873,-0.15664843666047712,4,0.16314147707113935,0.14589573852545026,4
1998,TZA,-0.5233378688577398,-0.5275733219187485,4,-0.5040875742517336,-0.47833633511501905,3
1998,UGA,-0.5247725793592376,-0.5286731548732445,4,0.036436008957477915,0.03876290535431959,3
1998,ZAF,2.8613569754744748,2.847867529577692,4,2.0263650659334935,2.0246665920019384,3
1998,ZMB,-0.3094981955353036,-0.30934525077700636,4,0.5121671906235411,0.5213914018193843,3
1998,ZWE,0.0740940564170106,0.07770873609389946,4,0.9127426378222157,0.9024164133489061,3
1999,AGO,-0.45140041266335906,-0.4528134789679934,3,-0.8730968050244287,-0.8643548236714849,4
1999,BDI,-0.6875856807595133,-0.6888468341054673,4,-0.9649381084813705,-0.9677741358405834,3
1999,BEN,-0.3384885522816967,-0.3359242359489089,4,-0.36621324868644894,-0.3894843288794945,4
1999,BFA,-0.5901997322650866,-0.5906476068148784,4,-1.1340065344919594,-1.1447842056507462,3
1999,BWA,1.2255946842454208,1.2075234548013105,4,1.7404570567253488,1.7557995748291144,4
1999,CAF,-0.6339870492818067,-0.6371133416298819,4,-0.5846516291046515,-0.6020104909738903,3
1999,CIV,0.3331256208615633,0.3211003711648587,4,-0.039787577934611185,-0.078692222754382,4
1999,CMR,-0.1667180245594422,-0.16009051763100549,4,0.05740796296130708,0.02789560470969289,4
1999,COD,-0.7046074294205819,-0.7074770650586558,3,0.016082548660075857,0.034782190882550544,3
1999,COG,-0.4046655088771443,-0.406644584783914,3,0.9257804685688318,0.92954482859474,4
1999,COM,-0.10610844006365835,-0.09744427616590932,4,-0.05827626537762681,-0.042578504534386025,3
1999,CPV,1.4066578192202968,1.418048775944322,3,0.39674616435262455,0.4645737850545827,2
1999,DJI,0.07286371868047319,0.08269189271265835,4,-1.4667586071735512,-1.461679180528725,3
1999,ERI,-0.2638562714949199,-0.2589189402498333,4,0.003999649083560967,0.016629740998912648,3
1999,ETH,-0.5991735926717049,-0.5993984634145709,3,-1.0077130141013853,-1.0109063119609336,3
1999,GAB,0.3066952111308439,0.30674293772172123,3,1.1911731876538505,1.1781765500280128,4
1999,GHA,-0.04579386103892464,-0.045425910802034425,4,0.19836758764184495,0.19453166428402457,3
1999,GIN,-0.4513747122981609,-0.456108280370892,4,-0.8834572190063024,-0.8931397775650554,4
1999,GMB,0.23207257074972848,0.24122393805548972,4,-0.7658946097738092,-0.7635821451667372,3
1999,GNB,-0.46528218151747053,-0.4609613727617855,3,,,1
1999,GNQ,-0.34375349962418045,-0.34084120398205114,3,,,1
1999,KEN,-0.37859449001968193,-0.3764813212096782,4,0.5494626165088803,0.5463938448816964,3
1999,LBR,-0.6267903452522393,-0.6271487158004622,3,0.4479952246054679,0.4084068010486266,4
1999,LSO,-0.1437850401357414,-0.15226361623434753,3,0.22015248576257646,0.22730640688060488,4
1999,MDG,-0.44015728125606735,-0.44177129186333053,4,0.0021001300832888628,0.008506116675147299,3
1999,MLI,-0.6018925003458824,-0.6028727302529491,4,-0.9458667883111369,-0.9633182936028116,4
1999,MOZ,-0.5971507664184115,-0.5985090410826097,4,-1.0504374188735777,-1.0487400531721245,4
1999,MRT,-0.42543692352027523,-0.42040101924494727,3,-0.1878865421892652,-0.22075596773819403,4
1999,MUS,2.97718771945416,2.985523807545969,4,1.7127745858877577,1.7090119775039418,4
1999,MWI,-0.5586222968107306,-0.5623985757746119,4,-0.07246989802272794,-0.026281537102559926,4
1999,NAM,0.6752935237932576,0.6684915770518177,4,1.4264026465938926,1.4260569954653664,4
1999,NER,-0.6727870166901188,-0.6740633567120313,4,-1.4699627625117146,-1.466117941794416,3
1999,NGA,-0.23478191143960325,-0.22947360935877087,4,0.30860999075419654,0.27409626534350345,4
1999,RWA,-0.6562099843589798,-0.6599029400712795,4,-0.8978329953253822,-0.895451337202264,4
1999,SDN,-0.27711976263987476,-0.27388385696345285,4,-0.07575630434632379,-0.13216261626279918,3
1999,SEN,0.25496214929349226,0.2517872905837066,4,-0.5714634186806817,-0.6020929676979394,4
1999,SLE,-0.5382856099647828,-0.5364143257381029,3,-0.5345075190551938,-0.534283351560431,2
1999,SOM,-0.6080871395368957,-0.6080642658728145,3,,,0
1999,SSD,,,0,,,0
1999,STP,0.1252783983134361,0.14371541490035578,3,,,1
1999,SWZ,0.5856613402079308,0.5815496706499136,3,0.8586841940696518,0.8552928988532467,4
1999,SYC,3.3974914821177387,3.391363752192304,4,,,1
1999,TCD,-0.7485115108648734,-0.7505290361521337,4,-1.0096014446002066,-1.007969553990032,3
1999,TGO,-0.10258214856432117,-0.09834400796047142,4,0.08251595156922889,0.08012896331869726,3
1999,TZA,-0.5273145184825955,-0.5295087810969936,4,-0.4866471940661567,-0.4600523226417,3
1999,UGA,-0.5506282357282197,-0.5548739229351862,4,0.037919193258482954,0.04666786524982382,3
1999,ZAF,2.5537423810139557,2.547717052726487,4,2.055973660191548,2.0576844877926805,3
1999,ZMB,-0.26381355533581446,-0.26473569552071524,4,0.44753743902056176,0.4629007180692552,3
1999,ZWE,0.33717563852249216,0.3264501453708254,4,0.9809830971213215,0.9711486257390235,3
2000,AGO,-0.48667903797787193,-0.4837939888002747,4,-0.8404808008730065,-0.8325808905551046,4
2000,BDI,-0.7183177237035259,-0.7208606457724989,4,-0.954704658277883,-0.9605356963494095,3
2000,BEN,-0.2818098042271756,-0.28460505532594577,4,-0.3440088270904469,-0.36801671743539544,4
2000,BFA,-0.628782678428065,-0.6293023532209405,4,-1.157209649674379,-1.1692985998675645,3
2000,BWA,1.4207122454961745,1.405810273849775,4,1.6536811685310233,1.6676516726062554,4
2000,CAF,-0.7379275324552965,-0.7385992412319112,4,-0.635609874913914,-0.6507684705978221,3
2000,CIV,0.3267703131310436,0.31632163017118614,4,-0.3878455472521952,-0.3878050846461392,2
2000,CMR,-0.10126241047160098,-0.10011064179767858,4,0.010010367885043892,-0.01390236771272717,4
2000,COD,-0.8425796294749501,-0.8430127772860825,4,0.17502348179944446,0.17385968102393648,2
2000,COG,-0.11114263681022639,-0.12664079445933568,4,0.8662679203349785,0.8579964200988129,4
2000,COM,-0.15404012024329702,-0.14181596121951093,4,-0.19496848765557814,-0.1850161347783673,4
2000,CPV,1.4367695181044282,1.4410566016120907,4,0.765413170501213,0.8057512708526108,4
2000,DJI,-0.003535407453404311,0.009669208101734522,4,-1.4491926770664705,-1.4450769241173589,3
2000,ERI,-0.2975663986408731,-0.28858247712852936,4,0.10153140011044852,0.12080147347488353,3
2000,ETH,-0.6897444543199981,-0.6879122477275593,4,-1.007494622278218,-1.013805767718414,4
2000,GAB,1.2980905714495679,1.2837546260604158,4,1.1249244906701177,1.1139786810094612,4
2000,GHA,-0.03842373972771908,-0.0368527051921407,4,0.14757493986073086,0.14396867802653282,3
2000,GIN,-0.5349136065351121,-0.5386220109126783,4,-0.825687433881725,-0.8353093672203727,4
2000,GMB,0.18751159221414587,0.20107924445188682,4,-0.7690664304093343,-0.7662182672038564,3
2000,GNB,-0.4552441950169012,-0.44519082132880844,3,-0.25325284157495553,-0.26295118849809107,2
2000,GNQ,0.14131273279950474,0.1448371478951382,4,-0.054824679695469086,-0.054624703911958096,4
2000,KEN,-0.3358069961901961,-0.3337757425166592,4,0.3847209251898367,0.390812918741605,4
2000,LBR,-0.7352234060240409,-0.7342994033566095,3,0.9108576543511531,0.851307236292381,4
2000,LSO,-0.34921925802346926,-0.35694451735033716,4,0.2398059432502414,0.24673262436572288,4
2000,MDG,-0.5346325355934304,-0.5356813219879601,4,-0.035243069267543774,-0.028081705903956047,3
2000,MLI,-0.6524435974160524,-0.6503083805878863,4,-0.9237589120867827,-0.9387260222644327,4
2000,MOZ,-0.6240636667117236,-0.6255222176023255,4,-1.0100845975083013,-1.0075700947033772,4
2000,MRT,-0.3478668563718363,-0.3494402715368539,4,-0.2721967439809691,-0.2996574978169573,4
2000,MUS,2.835406977033551,2.845805003073048,4,1.6425214328231197,1.6391127738236582,4
2000,MWI,-0.6121961183280642,-0.6158365858983634,4,-0.19518834152972805,-0.1560684913612144,4
2000,NAM,0.9941604739721965,0.9909572612945785,4,1.3308760976232143,1.332745214847029,4
2000,NER,-0.7895155859664614,-0.7887092991583966,4,-1.4714263296891097,-1.468092603264938,3
2000,NGA,-0.3376311429177157,-0.33004882724024504,4,0.31989919024042723,0.2850842567074135,4
2000,RWA,-0.6638437232744097,-0.6693543855911763,4,-0.727139408639057,-0.7299260023082843,4
2000,SDN,-0.38046739040261535,-0.37550536632705583,4,-0.11935631881766658,-0.17185586559037658,3
2000,SEN,0.3270524774873745,0.31870929523503333,4,-0.5648686164385017,-0.5954193186559541,4
